Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
30047022,Extracting the Stone of Madness: Poems 1962 - 1972,Alejandra Pizarnik,"Pizarnik, Alejandra",Yvette Siegert,"=""0811216438""","=""9780811216432""",0,4.24,New Directions,Kindle Edition,384,2016,1968,,2024/04/19,to-read,to-read (#372),to-read,,,,0,0
60147181,"The World Keeps Ending, and the World Goes On",Franny Choi,"Choi, Franny",,"=""0063240084""","=""9780063240087""",0,3.97,Ecco,Hardcover,144,2022,2022,,2024/04/19,to-read,to-read (#371),to-read,,,,0,0
25846161,هاملت,William Shakespeare,"Shakespeare, William","ويليام شكسبير, جبرا إبراهيم جبرا, Jabra Ibrahim Jabra","=""9770931721""","=""9789770931721""",0,4.03,شروق بنجوين,Paperback,280,2012,1601,2023/01/01,2024/04/16,"mentally-ill, shakespeare","mentally-ill (#1), shakespeare (#9)",read,,,,1,0
100873,The Sirens of Titan,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""""","=""""",5,4.15,Dell Publishing Co.,Mass Market Paperback,319,1959,1959,2023/07/07,2023/07/06,"war, i-cried, better-than-expected, recommended-to-me, dark, has-vision, shocking, mentally-ill","war (#8), i-cried (#19), better-than-expected (#43), recommended-to-me (#19), dark (#36), has-vision (#30), shocking (#7), mentally-ill (#3)",read,"dear a,<br/><br/>next time you narrate an entire novel word for word, please don’t hold me at gunpoint and have me swear on my life that it would be the next book i read. i was counting on my amnesia to kick in because half of the time i barely retain a sentence when you do this. unfortunately for me, this book is just so crazy that even when you summarized it, i remembered it all. <br/><br/>it took me a while to forgive you for spoiling the fate of unk’s friend. HOW could you TELL ME and then FORCE ME TO READ IT??!?! but even vonnegut gives it up, and doesn’t hesitate to remind us every time he can. he could have revealed it later, and it would’ve been gut-wrenching, but vonny is not for the useless dramatics, he keeps it real. and this is what it is about, really. everything is hopeless, but i’m too bewildered to properly wrap my head around the scope of the horror. who has time to shed a tear? this is war, mercury is next on the itinerary, time to jump ship.<br/><br/>at the last chapter on titan, i have to admit i started panicking. suddenly i felt very very anxious and scared. it is dangerous to live even one day. you tell yourself there must be at least some things in your control, only to find out that the causes of things are so far removed from anything human. instead, they are traced back to the hypnotic anarchy of a distant planet. and here i thought i was past the age for an existential crisis.<br/><br/>i'm not too fond of dark comedies or anyone who claims to shed light on “human nature”. usually, it feels like they are trying to sell me a story full of gimmicks with a forced cheeky attitude. but vonnegut isn’t trying to do anything but tell his story, and it is all effortless. he is ironic and imaginative and the writing is simple. he is comfortable in his voice and has nothing to prove. i wish i could shake his hand.<br/><br/>i have mixed feelings; i dunno if i should give this one 3 or 5 stars. i hear this isn’t even the best vonnegut, and i suppose once this gloominess subsides i will be more excited about the fact that i have the chance to read the rest of his works. totally can’t wait... i have more to say, so when you have proper wifi, please call me <3",,,1,0
50723504,Apuntes de un cocodrilo,Qiu Miaojin,"Miaojin, Qiu",Belén Cuadra,"=""8416529795""","=""9788416529797""",4,3.82,Gallo Nero,Paperback,248,2020,1994,2023/03/19,2021/06/06,"asian-lit, lgbt, relatable, books-i-want-to-own, dark, has-vision, friendship, for-artists, favs, mentally-ill","asian-lit (#16), lgbt (#30), relatable (#18), books-i-want-to-own (#12), dark (#35), has-vision (#27), friendship (#3), for-artists (#5), favs (#15), mentally-ill (#2)",read,"cult classic for sure. i have mixed feelings on the ending and the crocodile bits got annoying, but lazi’s despair is so honest and sincerely written that i felt a sense of camaraderie in my own gloom. 4 stars if only for the fact that some passages i held my breath until they ended. i read them again and again cuz i thought i could finally understand. made me reconsider all that i was so sure about—did i make the right decision, should i try again, is it too late? i’ve made up my mind and i’m never going back.",,,1,0
2784313,The Hajji and other stories,Ahmed Essop,"Essop, Ahmed",,"=""0869750917""","=""9780869750919""",0,3.72,Ravan Press (Pty) Ltd,Paperback,120,1986,1978,,2024/03/25,to-read,to-read (#370),to-read,,,,0,0
164019,The Theory of the Leisure Class,Thorstein Veblen,"Veblen, Thorstein","Alan Wolfe, Martha Banta","=""0375757872""","=""9780375757877""",0,3.87,Modern Library,Paperback,320,2001,1899,,2024/03/02,to-read,to-read (#369),to-read,,,,0,0
2353244,Tell Freedom: Memories of Africa,Peter  Abrahams,"Abrahams, Peter",,"=""0571117775""","=""9780571117772""",0,4.20,Faber & Faber,Paperback,311,1982,1982,,2024/02/28,to-read,to-read (#368),to-read,,,,0,0
57307172,Tell Me I’m Worthless,Alison Rumfitt,"Rumfitt, Alison",,"=""""","=""9781838390020""",0,3.50,Cipher Press,Paperback,264,2021,2021,,2024/02/28,to-read,to-read (#367),to-read,,,,0,0
20439328,How to be Both,Ali Smith,"Smith, Ali",,"=""""","=""""",0,3.66,Penguin,Kindle Edition,376,2014,2014,,2024/02/28,to-read,to-read (#366),to-read,,,,0,0
878872,Salve Deus Rex Judæorum,Aemilia Lanyer,"Lanyer, Aemilia",Susanne Woods,"=""019508361X""","=""9780195083613""",0,3.67,Oxford University Press,Paperback,192,1993,1611,,2024/02/25,to-read,to-read (#365),to-read,,,,0,0
3049,Sir Gawain and the Green Knight,Unknown,"Unknown, Unknown","Burton Raffel, Neil D. Isaacs","=""0451528182""","=""9780451528186""",0,3.76,Signet Classics,Mass Market Paperback,144,2001,1375,,2024/02/24,to-read,to-read (#364),to-read,,,,0,0
30640834,"Speak Easy, Speak Love",McKelle George,"George, McKelle",,"=""0062560948""","=""9780062560940""",0,4.08,Greenwillow Books,Kindle Edition,368,2017,2017,,2024/02/21,to-read,to-read (#363),to-read,,,,0,0
1369981,बनगरवाडी [Bangarwadi],Vyankatesh Madgulkar,"Madgulkar, Vyankatesh",,"=""8174860169""","=""9788174868343""",0,4.10,"Mauj Prakashan, Mumbai",Paperback,130,1997,1958,,2024/02/20,to-read,to-read (#362),to-read,,,,0,0
52390882,Blue is Like Blue,Vinod Kumar Shukla,"Shukla, Vinod Kumar","Arvind Krishna Mehrotra, Sara Rai","=""9353029325""","=""9789353029326""",0,3.68,HarperCollins,Paperback,142,2019,,,2024/02/20,to-read,to-read (#361),to-read,,,,0,0
66414,Gitanjali,Rabindranath Tagore,"Tagore, Rabindranath",W.B. Yeats,"=""1420926306""","=""9781420926309""",0,4.30,Digireads.com,Paperback,80,2005,1910,,2024/02/16,to-read,to-read (#360),to-read,,,,0,0
11692391,Gaban,Munshi Premchand,"Premchand, Munshi",मुंशी प्रेमचंद,"=""8122311962""","=""9788122311969""",0,4.33,Cedar Books,Paperback,272,2011,1931,,2024/02/16,to-read,to-read (#359),to-read,,,,0,0
45195,A Passage to India,E.M. Forster,"Forster, E.M.","Oliver Stallybrass, Pankaj Mishra","=""014144116X""","=""9780141441160""",0,3.68,Penguin Books,Paperback,376,2005,1924,,2024/02/16,to-read,to-read (#358),to-read,,,,0,0
894154,Red Sorghum,Mo Yan,"Yan, Mo",Howard Goldblatt,"=""0140168540""","=""9780140168549""",0,3.80,Penguin Books,Paperback,359,1994,1987,,2024/02/16,to-read,to-read (#357),to-read,,,,0,0
18185,The Pillow Book,Sei Shōnagon,"Shōnagon, Sei",Ivan Morris,"=""0231073372""","=""9780231073370""",0,4.02,Columbia University Press,Paperback,419,1991,1002,,2024/02/16,to-read,to-read (#356),to-read,,,,0,0
34389005,The Temple: Sacred Poems and Private Ejaculations,George Herbert,"Herbert, George",,"=""0241303079""","=""9780241303078""",0,4.15,Penguin Classic,Hardcover,311,2018,1633,,2024/02/16,to-read,to-read (#355),to-read,,,,0,0
44313969,Literary Study of the Bible: An Introduction,Christopher Hodgkins,"Hodgkins, Christopher",,"=""1118604490""","=""9781118604496""",0,5.00,Wiley-Blackwell,Kindle Edition,471,2019,,,2024/02/16,to-read,to-read (#354),to-read,,,,0,0
1549783,Protestant Poetics and the Seventeenth-Century Religious Lyric (Princeton Legacy Library),Barbara Kiefer Lewalski,"Lewalski, Barbara Kiefer",,"=""0691063958""","=""9780691063959""",0,4.00,Princeton University Press,Hardcover,536,1979,1979,,2024/02/16,to-read,to-read (#353),to-read,,,,0,0
318117,The Great Code: The Bible and Literature,Northrop Frye,"Frye, Northrop",,"=""0156027801""","=""9780156027809""",0,4.07,Mariner Books,Paperback,284,2002,1981,,2024/02/16,to-read,to-read (#352),to-read,,,,0,0
30315844,Into Each Room We Enter without Knowing (Crab Orchard Series in Poetry),Charif Shanahan,"Shanahan, Charif",,"=""0809335778""","=""9780809335770""",0,4.27,Southern Illinois University Press,Paperback,92,2017,2017,,2024/02/12,to-read,to-read (#351),to-read,,,,0,0
12067,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",Terry Pratchett,"Pratchett, Terry",Neil Gaiman,"=""""","=""""",0,4.25,William Morrow Paperbacks,Mass Market Paperback,491,2006,1990,,2024/02/11,to-read,to-read (#350),to-read,,,,0,0
37830387,Jihad of the Pen: The Sufi Literature of West Africa,Rudolph T. Ware,"Ware, Rudolph T.","Zakary Wright, Amir Syed","=""9774168631""","=""9789774168635""",0,5.00,The American University in Cairo Press,Hardcover,320,2018,,,2024/02/11,to-read,to-read (#349),to-read,,,,0,0
37781,"Things Fall Apart (The African Trilogy, #1)",Chinua Achebe,"Achebe, Chinua",,"=""""","=""""",0,3.74,Anchor Books,Paperback,215,1994,1958,,2024/02/11,to-read,to-read (#348),to-read,,,,0,0
7800188,"Virals (Virals, #1)",Kathy Reichs,"Reichs, Kathy",,"=""1595143424""","=""9781595143426""",3,3.95,Penguin Razorbill,Hardcover,454,2010,2010,2016/01/01,2016/03/10,,,read,,,,1,0
25489025,The Vegetarian,Han Kang,"Kang, Han",Deborah Smith,"=""0553448188""","=""9780553448184""",0,3.64,Hogarth,Hardcover,188,2016,2007,,2024/02/05,to-read,to-read (#347),to-read,,,,0,0
153747,"Moby-Dick or, The Whale",Herman Melville,"Melville, Herman","Andrew Delbanco, Tom Quirk","=""0142437247""","=""9780142437247""",0,3.56,Penguin Classics ,Paperback,720,2003,1851,,2024/02/01,to-read,to-read (#346),to-read,,,,0,0
15997,Paradise Lost,John Milton,"Milton, John",,"=""0140424393""","=""9780140424393""",0,3.85,Penguin Classics,Paperback,453,2003,1667,,2024/02/01,to-read,to-read (#345),to-read,,,,0,0
58659343,Our Wives Under the Sea,Julia Armfield,"Armfield, Julia",,"=""152901722X""","=""9781529017229""",0,3.73,Picador,Paperback,240,2022,2022,,2024/02/01,to-read,to-read (#344),to-read,,,,0,0
9809,Invisible Cities,Italo Calvino,"Calvino, Italo",William Weaver,"=""0156453800""","=""9780156453806""",0,4.10,Harcourt,Paperback,165,1974,1972,,2020/06/20,to-read,to-read (#343),to-read,,,,0,0
63697,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,Oliver Sacks,"Sacks, Oliver",,"=""""","=""""",0,4.05,Touchstone,Paperback,243,1998,1985,,2020/08/21,to-read,to-read (#342),to-read,,,,0,0
22207,Lullabies for Little Criminals,Heather O'Neill,"O'Neill, Heather",,"=""0060875070""","=""9780060875077""",0,4.04,Harper Perennial,Paperback,330,2006,2006,,2020/06/09,"fav-book-titles, to-read","fav-book-titles (#3), to-read (#341)",to-read,,,,0,0
26530322,Are We Smart Enough to Know How Smart Animals Are?,Frans de Waal,"Waal, Frans de",,"=""0393246183""","=""9780393246186""",0,3.97,W. W. Norton & Company,Hardcover,340,2016,2016,,2020/06/13,to-read,to-read (#340),to-read,,,,0,0
34374628,"Next Year in Havana (The Perez Family, #1)",Chanel Cleeton,"Cleeton, Chanel",,"=""0399586687""","=""9780399586682""",0,3.93,Berkley,Paperback,356,2018,2018,,2020/06/13,to-read,to-read (#339),to-read,,,,0,0
30833,The Death and Life of Great American Cities,Jane Jacobs,"Jacobs, Jane",,"=""0375508732""","=""9780375508738""",0,4.29,Random House,Hardcover,472,2002,1961,,2020/06/15,to-read,to-read (#338),to-read,,,,0,0
17728,The House of Mirth,Edith Wharton,"Wharton, Edith",Nina Bawden,"=""1844082938""","=""9781844082933""",0,3.97,Virago UK,Paperback,351,2006,1905,,2019/08/21,to-read,to-read (#337),to-read,,,,0,0
33917,The Namesake,Jhumpa Lahiri,"Lahiri, Jhumpa",,"=""0618485228""","=""9780618485222""",0,4.02,Mariner,Paperback,304,2003,2003,,2024/01/30,to-read,to-read (#336),to-read,,,,0,0
130547,The Second Message of Islam (Contemporary Issues in the Middle East),Mahmud Muhammad Taha,"Taha, Mahmud Muhammad",Abdullahi Ahmed An-Na'im,"=""081562705X""","=""9780815627050""",0,3.95,Syracuse University Press,Paperback,188,1996,1987,,2024/01/29,to-read,to-read (#335),to-read,,,,0,0
86598,Discourse on Colonialism,Aimé Césaire,"Césaire, Aimé",Joan Pinkham,"=""1583670254""","=""9781583670255""",3,4.44,Monthly Review Press,Paperback,102,2001,1950,2024/01/23,2024/01/23,assigned-reading,assigned-reading (#22),read,frantz fanon's MENTOR.. TOP INFLUENCES,,,1,0
15147,The Collected Essays,Ralph Ellison,"Ellison, Ralph","Saul Bellow, John F. Callahan","=""0812968263""","=""9780812968262""",0,4.36,Modern Library,Paperback,912,2003,1995,,2024/01/20,to-read,to-read (#334),to-read,,,,0,0
1923820,The Holy Bible: King James Version,Anonymous,"Anonymous, Anonymous",,"=""""","=""""",0,4.44,,Hardcover,1590,2008,1611,,2024/01/19,to-read,to-read (#333),to-read,,,,0,0
3808548,The Winter's Tale,William Shakespeare,"Shakespeare, William",Stephen Orgel,"=""0199535914""","=""9780199535910""",0,3.71,Oxford University Press,Paperback,304,2008,1623,2023/12/27,2023/12/27,"dnf, shakespeare, not-really-romantic","dnf (#24), shakespeare (#7), not-really-romantic (#11)",read,tell me why im scrounging google for “the most romantic shakespeare plays ,,,1,0
42632,Thirst,Mary Oliver,"Oliver, Mary",,"=""0807068969""","=""9780807068960""",0,4.32,Beacon Press,Hardcover,88,2006,2006,,2024/01/11,to-read,to-read (#332),to-read,,,,0,0
11034327,Venus and Adonis,William Shakespeare,"Shakespeare, William",,"=""""","=""""",2,3.65,,Kindle Edition,26,,1592,2024/01/06,2024/01/06,"shakespeare, disappointed","shakespeare (#8), disappointed (#21)",read,"this wasn’t dramatic in the way i wanted it to be, maybe because there is no reason for venus’ feelings. she resorts to metaphors on nature and wildlife so there wasn’t much substance in her persuasion. all of her musings felt trite. i wanted a lust so potent that it would read seductive and heady, lamentations on one-sided love, i wanted venus on her hands and knees, and mayb we got the last two, but william…u coulda done better. venus just looked like a creep going after a young boy. also, that dedication page was very interesting. you can’t just platonically dedicate a poem like this ",,,1,0
50892360,"Black Sun (Between Earth and Sky, #1)",Rebecca Roanhorse,"Roanhorse, Rebecca",,"=""1534437673""","=""9781534437678""",0,4.18,Saga Press,Hardcover,454,2020,2020,,2024/01/06,to-read,to-read (#331),to-read,,,,0,0
27803,The Jew of Malta,Christopher Marlowe,"Marlowe, Christopher",,"=""0486431843""","=""9780486431840""",0,3.58,Dover Publications,Paperback,80,2003,1589,,2024/01/06,to-read,to-read (#329),to-read,,,,0,0
143487,Tamburlaine (Dover Thrift Editions),Christopher Marlowe,"Marlowe, Christopher","Stephen Marlowe, Peter Kavanaugh","=""0486421252""","=""9780486421254""",0,3.61,Dover Publications,Paperback,128,2002,1587,,2024/01/06,to-read,to-read (#328),to-read,,,,0,0
12183829,"Dido, Queen of Carthage",Christopher Marlowe,"Marlowe, Christopher",Thomas Nashe,"=""1110840179""","=""9781110840175""",0,3.45,Bibliolife,Paperback,84,2009,1590,,2024/01/06,to-read,to-read (#327),to-read,,,,0,0
1856297,Hero and Leander (Wildside Classics),Christopher Marlowe,"Marlowe, Christopher",,"=""1434400905""","=""9781434400901""",0,3.66,Wildside Press,Paperback,84,2007,1598,,2024/01/06,to-read,to-read (#326),to-read,,,,0,0
275,The Lover,Marguerite Duras,"Duras, Marguerite","Maxine Hong Kingston, Barbara Bray","=""""","=""""",0,3.71,Pantheon Books,Paperback,117,1998,1984,,2024/01/05,to-read,to-read (#325),to-read,,,,0,0
62963,"Slow Days, Fast Company: The World, the Flesh, and L.A.",Eve Babitz,"Babitz, Eve",,"=""""","=""""",0,4.09,Random House ,Hardcover,178,1977,1977,,2024/01/05,to-read,to-read (#324),to-read,,,,0,0
18386,The Death of Ivan Ilych,Leo Tolstoy,"Tolstoy, Leo","Aylmer Maude, Louise Maude","=""""","=""""",0,4.14,Waking Lion Press,Paperback,86,2006,1886,,2024/01/05,to-read,to-read (#323),to-read,,,,0,0
31244,Our Mutual Friend,Charles Dickens,"Dickens, Charles",Richard Gaughan,"=""0375761144""","=""9780375761140""",0,4.09,Modern Library,Paperback,801,2002,1865,,2024/01/05,to-read,to-read (#322),to-read,,,,0,0
2774753,Friday's Child,Georgette Heyer,"Heyer, Georgette",,"=""1402210795""","=""9781402210792""",5,4.01,Sourcebooks Casablanca,Paperback,423,2008,1944,2021/12/11,2021/12/11,"books-i-want-to-own, classics, cute, favorites, funny-and-ish, larger-than-life, many-characters, recommended-to-me, romance, favs","books-i-want-to-own (#9), classics (#36), cute (#9), favorites (#22), funny-and-ish (#14), larger-than-life (#8), many-characters (#7), recommended-to-me (#13), romance (#26), favs (#3)",read,,,,1,0
13262061,Liar & Spy,Rebecca Stead,"Stead, Rebecca",Jesse Bernstein,"=""0385737432""","=""9780385737432""",3,3.81,Wendy Lamb Books,Hardcover,180,2012,2012,2024/01/02,2024/01/02,,,read,"i have lots of love for middle-grade books and short stories. when done well, it’s always fascinating to see developed characters and plot lines written with just a few pages and simple language. reading stead’s novel as an adult, her style feels almost formulaic and too perfect—she’s got the craft down—but it’s still touching. if stead has one fan in the world, it’s me. even though her books are for eleven-year-olds, she never talks down to the reader, which i appreciate because some of these authors don’t respect their readers’ intelligence. and she isn’t afraid to explore complex themes. it’s really fun cuz why is she lowk giving marxist but ofc i would’ve never picked that up in the second grade. there’s something for all ages to enjoy in her writing. and well, i could go on. this book is all of that but it was also a little boring to me…i just wasn’t as moved with this one. it’s a real bummer because i think her other book is amazing. but this was cute. i was tearing up. it is so hard being thirteen.",,"i also like how the meaning of the title swapped part way through. at first i thought the mc was the liar ( lying to his dad) and safer was the spy. but when we found out that safer was lying about mr.x, he becomes the liar and mc is the spy cuz he was the only one taking it seriously the entire time.",1,0
